매장명,시도명,구군명,시도코드,구군코드,주소,전화번호,위도,매장코드,관리코드,오픈일자,테마매장여부
광화문,서울,종로구,01,0118,서울특별시 종로구 세종로 185-2 현대빌딩 (현대해상본사사옥 별관내),1522-3232,37.571254401637304,0,178,20020225,Z9999@@T05@T08@T16@T17@T20@@@T27@@T30@@T34@@T36@@@@T51@T56@T57@T64@T65@T69@P80
스페이스본,서울,종로구,01,0118,서울특별시 종로구 사직동 9 광화문 풍림스페이스본,1522-3232,37.575106,0,111,20080130,T05@T08@T16@T17@T20@T21@T30@@@@T36@T43@@T57@T65@T69@T71@T09
주얼리시티,서울,종로구,01,0118,서울특별시 종로구 인의동 48-2 효성주얼리시티,1522-3232,37.571491020417625,0,109,20061123,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@@T56@T57@T64@T65@T69@P40
종각,서울,종로구,01,0118,서울특별시 종로구 종로2가 84-10,1522-3232,37.57001689280663,0,45,20060726,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
동숭로아트,서울,종로구,01,0118,서울특별시 종로구 동숭동 30번지,1522-3232,37.582969,0,434,20110907,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@@T56@T57@T65@T69@P90
종로관철,서울,종로구,01,0118,서울특별시 종로구 관철동 12-15번지 2층,1522-3232,37.56913634091145,0,352,20101124,Z9999@T02@T05@T08@T16@T17@T20@T21@T30@T36@@@@T43@T56@T57@T64@T65@T69@P80
경복궁역,서울,종로구,01,0118,서울특별시 종로구 통의동 35-41 1층,1522-3232,37.5771508,0,351,20101119,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@@T51@T56@T57@T65@T69@P80@T09
이마빌딩,서울,종로구,01,0118,서울특별시 종로구 수송동 146-1번지,1522-3232,37.5738637,0,401,20110628,T05@T08@T16@T17@T20@T21@T30@@T36@@@T43@@T56@T57@T64@T65@T69@T71@P90@T09
마로니에공원,서울,종로구,01,0118,서울특별시 종로구 동숭동 1-115번지 1-2층,1522-3232,37.58154296,0,301,20091222,Z9999@T05@T08@T16@T17@T20@T30@T36@@@@T56@T57@T65@T69@P20@P80
종로3가,서울,종로구,01,0118,서울특별시 종로구 종로3가 9-3번지 1-4층,1522-3232,37.57056485920516,0,330,20100723,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T51@T57@T65@T69@T71@P80@P90
대학로,서울,종로구,01,0118,서울특별시 종로구 연건동 128-8 홍익대학교 대학로캠퍼스 內,1522-3232,37.5764916392943,0,578,20130115,Z9999@T05@T08@T12@T16@T17@T20@T21@T30@T34@T36@@@@T51@T56@T57@T64@T65@T69@T09
경복궁사거리,서울,종로구,01,0118,서울특별시 종로구 중학동 14번지 트윈트리타워B동 101호,1522-3232,37.575615939508076,0,383,20110414,T05@T08@T16@T17@T20@@T21@T30@T34@@T36@T51@T56@T57@T63@T64@T65@T69@P90@T09
종로관수,서울,종로구,01,0118,서울특별시 종로구 관수동 3-5번지,1522-3232,37.56971102439499,0,572,20121221,Z9999@T05@T08@T16@T17@T20@T21@T30@@@@T57@T64@T65@T69
그랑서울,서울,종로구,01,0118,서울특별시 종로구 청진동 70 그랑서울,1522-3232,37.57078676546426,0,2426,20250626,T05@T08@@T20@T21@@T36@T51@@T57@T64@T65@T66@T69
광화문교보문고,서울,종로구,01,0118,서울특별시 종로구 종로1가 1 교보생명빌딩 지하1층,1522-3232,37.571017,0,2014,20220831,T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T57@T64@T65@T69@P80@P90@T09
광장마켓,서울,종로구,01,0118,서울특별시 종로구 예지동 2-1,1522-3232,37.57020711871311,0,2414,20250529,Z9999@T05@T08@T12@T16@T17@T20@T22@T30@T34@T36@T51@T56@T57@T65@T68@T69
성대입구,서울,종로구,01,0118,서울특별시 종로구 명륜4가 196-1,1522-3232,37.582751,0,2567,20260529,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T65@T69@T71@P20
KT광화문웨스트B1F,서울,종로구,01,0118,서울특별시 종로구 세종로 100 KT 광화문 빌딩 West,1522-3232,37.5721422,0,2452,20250828,T05@T08@T16@T17@T20@T21@T30@T34@T36@T51@T56@T57@T64@T65@T69
정동,서울,종로구,01,0118,서울특별시 종로구 신문로2가 89-27 피어선빌딩,1522-3232,37.568846,0,1809,20210526,T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T56@T57@T64@T65@T69@T71
종로플레이스,서울,종로구,01,0118,서울특별시 종로구 인의동 28-2 종로플레이스,1522-3232,37.57305,0,1838,20210728,T05@T08@T16@T17@T20@T21@T30@T34@T36@T51@T56@T57@T64@T65@T69@T09
강북삼성병원1층,서울,종로구,01,0118,서울특별시 종로구 평동 108-1외 12필지 강북삼성병원 효석관(본관) 1층,1522-3232,37.568546,0,1833,20210713,@T20@T21@T30@T34@@T36@@T51@T56@T57@T64@T65@T69@T74@P70
동숭길입구,서울,종로구,01,0118,서울특별시 종로구 혜화동 90-18 혜화동씨티밸리 101호,1522-3232,37.584191,0,1660,20200619,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T56@T57@T65@T69@P20@P80@P90
서울대치과병원,서울,종로구,01,0118,서울특별시 종로구 연건동 275-1 서울대학교 치과병원 신관1층,1522-3232,37.577331,0,1729,20201203,T05@T08@T12@T16@T17@T20@T30@T34@T36@@@T56@T57@T65@T69@T73@P40@P70@P90
서대문적십자,서울,종로구,01,0118,서울특별시 종로구 평동 164 서울적십자병원 별관 상가동 1층 B호,1522-3232,37.56678781817199,0,2363,20241226,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T51@T56@T57@T64@T65@T66@T69@T71@P70@P80
리저브광화문,서울,종로구,01,0118,서울특별시 종로구 세종로 100 KT 광화문 빌딩 West,1522-3232,37.57242596212652,0,2451,20250828,Z9999@T03@T08@T16@T17@T20@T21@T26@T29@T33@T34@T36@T37@T39@T41@T47@T57@T69@P80
서대문역,서울,종로구,01,0118,서울특별시 종로구 평동 222 디타워(돈의문),1522-3232,37.566875328512566,0,1794,20210428,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T51@T56@T57@T64@T65@T69@P80@P90
숭례문북창,서울,중구,01,0119,서울특별시 중구 남대문로4가 17-19,1522-3232,37.561725,0,1426,20181031,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T56@T57@T64@T65@T69@P80@P90
을지로4가역,서울,중구,01,0119,"서울특별시 중구 을지로4가 323 118호,119호,202호 일부",1522-3232,37.56634407411786,0,1569,20191114,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T56@T57@T64@T65@T69@P80@P90@T09
동대문두타,서울,중구,01,0119,서울특별시 중구 을지로6가 18-12 두산타워빌딩,1522-3232,37.5691,0,1543,20190919,Z9999@T05@T08@T16@T17@T20@T30@T34@@T36@@@T56@T57@T65@T69@P40@P90@T09
대한상공회의소R,서울,중구,01,0119,서울특별시 중구 남대문로4가 45 대한서울상공회의소 1층,1522-3232,37.560938,0,1496,20190529,Z9999@T03@T05@T08@T16@T17@T20@T26@T29@T30@T34@T36@@@T42@T56@T57@T64@T65@T69
국립중앙의료원,서울,중구,01,0119,서울특별시 중구 을지로6가 18-131 을지회관,1522-3232,37.566516,0,1419,20181012,Z9999@T05@T08@T16@T17@T20@T30@T34@@@@T56@T57@T64@T65@T69@P70@P80@P90
동국대,서울,중구,01,0119,서울특별시 중구 충무로5가 90,1522-3232,37.561542,0,1367,20180524,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T36@@T43@T56@T57@T65@T69@T71@P20@P70@P90@T09
동대문공원,서울,중구,01,0119,서울특별시 중구 광희동1가 185-1,1522-3232,37.565133,0,1177,20170228,Z9999@T05@T08@T16@T17@T20@T30@T34@@@@T43@@T56@T57@T64@@T65@T69@@P80@P90
을지로국제빌딩,서울,중구,01,0119,서울특별시 중구 다동 111 국제빌딩,1522-3232,37.566952,0,1245,20170725,Z9999@T05@T20@T21@T30@@@@T57@T64@T65@T69@P80
동대입구역,서울,중구,01,0119,서울특별시 중구 장충동1가 62-35 종이나라빌딩,1522-3232,37.5596804372304,0,1140,20161208,Z9999@T05@@T08@T16@T17@T20@T21@@T30@@@T36@@T43@T56@T57@T64@T65@T69@T71@P80@P90
신당역사거리,서울,중구,01,0119,서울특별시 중구 흥인동 86 KT 동대문지사,1522-3232,37.565807,0,1096,20160728,Z9999@T05@T08@T16@T17@T20@T30@T34@@T36@@@@T43@T56@T57@T65@T69@T71@P80@P90@T09
연세세브란스,서울,중구,01,0119,서울특별시 중구 남대문로5가 84-11 연세세브란스빌딩,1522-3232,37.557207,0,1101,20160818,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T56@T57@T64@T65@T69@P80
회현역,서울,중구,01,0119,"서울특별시 중구 회현동1가 206 리더스뷰남산 107,108호",1522-3232,37.55947242829924,0,1001,20151103,Z9999@T05@T08@T16@T17@T20@T30@T34@@@@T43@T51@T56@T57@T64@T65@T69@T71@P80@T09
을지로경기빌딩,서울,중구,01,0119,서울특별시 중구 삼각동 115 경기빌딩,1522-3232,37.56707721942303,0,994,20151028,Z9999@T05@T08@T16@T17@T20@T21@@T30@T34@@@@T51@T56@T57@T64@T65@T69@P80
을지로2가,서울,중구,01,0119,서울특별시 중구 을지로2가 88-5,1522-3232,37.566347,0,1065,20160525,Z9999@T05@T08@T16@T17@T20@T30@@@@T57@T64@T65@T69@P80@T09
신세계본점6F,서울,중구,01,0119,서울특별시 중구 충무로1가 52-5 신세계백화점건물,1522-3232,37.560381,0,1063,20160512,T05@T08@T16@T17@T20@T30@T34@@T36@@T56@T57@T64@T65@T69@P80@T09
서울중앙우체국,서울,중구,01,0119,서울특별시 중구 충무로1가 21-1 서울중앙우체국,1522-3232,37.561678,0,998,20151027,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@@@T51@T56@T57@T64@T65@T69@P40@P80@P90
한국프레스센터,서울,중구,01,0119,서울특별시 중구 태평로1가 25 프레스센터,1522-3232,37.56724756017782,0,1047,20160328,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T56@T57@T64@T65@T69@P80@P90@T09
명동중앙로,서울,중구,01,0119,서울특별시 중구 명동2가 2-16,1522-3232,37.5637485,0,920,20150428,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@@@T51@T56@T57@T64@T65@T69@T73@P80
약수역,서울,중구,01,0119,서울특별시 중구 신당동 374-27,1522-3232,37.555437,0,883,20150122,T05@T08@T16@T17@T20@T21@T30@T34@T36@T51@T56@T57@T64@T65@T69@P80@P90
중구저동,서울,중구,01,0119,서울특별시 중구 저동2가 24-1,1522-3232,37.5643686,0,874,20141223,Z9999@T05@T08@T16@T17@T20@T21@T30@T36@@T43@T56@T57@T64@T65@T69@T71@P80@P90@T09
명동길,서울,중구,01,0119,서울특별시 중구 충무로2가 7-1,1522-3232,37.5620695,0,866,20141217,Z9999@T05@T08@T16@T17@T20@@T30@T34@T36@@T56@T57@T64@T65@T69@T73@P60@P80
서소문로,서울,중구,01,0119,서울특별시 중구 서소문동 75 대한빌딩,1522-3232,37.563006,0,845,20141029,Z9999@@T05@T08@T16@T17@T20@@@T30@T34@@T36@@T51@T56@T57@T64@T65@T69@P80@T09
신당역,서울,중구,01,0119,서울특별시 중구 흥인동 132번지 1층,1522-3232,37.5654033985295,0,678,20131022,Z9999@@T05@T08@T16@T17@T20@T30@T36@@@@T43@T56@T57@T65@T69@T71@P80@P90
숭례문,서울,중구,01,0119,서울특별시 중구 남대문로5가 6-1번지 그레이츠 숭례 1층,1522-3232,37.55874473,0,219,20040329,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@T09
순화동더샵,서울,중구,01,0119,서울특별시 중구 순화동 151번지  1층,1522-3232,37.56006304299174,0,71,20070615,T05@T08@T16@T17@T20@T21@T30@@@@T56@T57@T64@T65@T69@T09
환구단,서울,중구,01,0119,서울특별시 중구 소공동 87-10,1522-3232,37.56448620899717,0,234,20051020,Z9999@T05@T08@T12@T16@T17@T20@T21@@T30@T34@@@T36@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
무교동,서울,중구,01,0119,서울특별시 중구 무교동 45 코오롱빌딩,1522-3232,37.567928021468916,0,179,20020308,Z9999@T05@T08@T16@T17@T20@@T30@T34@@@@T51@T56@T57@T64@T65@T69@T73@P80@T09
문화일보,서울,중구,01,0119,서울특별시 중구 충정로1가 68 문화일보(문화일보사건물),1522-3232,37.56712291,0,187,20020627,T05@T08@T16@T17@T20@T21@T30@@@T36@T43@@T57@T64@T65@T69@T71@P80
태평로,서울,중구,01,0119,서울특별시 중구 태평로2가 69-7 대영빌딩 1층,1522-3232,37.56248285,0,181,20020418,Z9999@T05@T08@T16@T17@T20@T30@@@@T36@T51@T56@T57@T64@T65@T69@P80
퍼시픽타워,서울,중구,01,0119,서울특별시 중구 서소문동 135 퍼시픽타워 1층,1522-3232,37.56132157,0,213,20031027,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T56@T57@T64@T65@T69@P80@T09
남산단암,서울,중구,01,0119,서울특별시 중구 남대문로5가 단암빌딩 120번지,1522-3232,37.55853622,0,289,20090929,T05@T08@T16@T17@T20@T30@T34@T36@@@@T51@T56@T57@@T65@T69@P80@P90
황학캐슬,서울,중구,01,0119,서울특별시 중구 황학동 2545 롯데캐슬베네치아,1522-3232,37.5714,0,106,20080725,T05@T08@T16@T17@T20@T30@T34@T36@@@T43@T51@@T56@T57@T65@T69@T71@P40@T09
을지로삼화타워,서울,중구,01,0119,서울특별시 중구 을지로2가 204 삼화타워 1층,1522-3232,37.566902,0,491,20120320,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@@@T56@T57@T64@T65@T69@P80@T09
소공로,서울,중구,01,0119,서울특별시 중구 소공동 70번지 삼영빌딩 1층일부,1522-3232,37.563883,0,581,20130125,Z9999@T05@T08@T16@T17@T20@T30@T36@@@T51@T56@T57@T64@T65@T69
을지로한국빌딩,서울,중구,01,0119,서울특별시 중구 을지로2가 198번지 1층,1522-3232,37.565722,0,382,20110411,Z9999@T05@T08@T16@T17@T20@T30@T34@@T36@T51@T56@T57@T64@T65@T69@P80@P90
시청,서울,중구,01,0119,서울특별시 중구 을지로1가 50 삼성화재 삼성빌딩1층,1522-3232,37.56629,0,513,20120502,T05@T08@T16@T17@T20@T21@T30@T36@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80
명동역,서울,중구,01,0119,서울특별시 중구 충무로1가 25-52 건물전체,1522-3232,37.5608622201549,0,583,20130130,Z9999@T05@T08@T16@T17@T20@T30@@@@T36@T57@T64@@T65@T69@P80
장충라운지R,서울,중구,01,0119,"서울특별시 중구 장충동1가 48-16,48-17,48-46,48-15,48-49,48-14",1522-3232,37.561036913264,0,2305,20240912,T03@T08@T16@T20@T26@T29@T33@T34@T36@T37@T41@T57@T69@T09
충무로,서울,중구,01,0119,서울특별시 중구 필동1가 43-1,1522-3232,37.5614959808102,0,2192,20230922,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T57@T64@T65@T69@P80
이마트타워,서울,중구,01,0119,서울특별시 중구 순화동 53 신한L서울타워,1522-3232,37.5607434636967,0,2129,20230502,T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T57@T64@T65@T69@P80
동호로,서울,중구,01,0119,서울특별시 중구 신당동 372-3,1522-3232,37.553478403261,0,2241,20240307,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@T56@T57@T65@T69@T71@P80@P90
무교로,서울,중구,01,0119,서울특별시 중구 무교동 32-2 남강건설회관빌딩,1522-3232,37.56722071682264,0,1724,20201029,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T56@T57@T64@T65@T69@P80@P90
순화동경찰청앞,서울,중구,01,0119,서울특별시 중구 순화동 1-152,1522-3232,37.56402669741036,0,2569,20260508,T05@T08@T16@T17@T20@T21@T30@T34@T43@T51@T56@T57@T64@T65@T69@T71
청계크리스탈스퀘어,서울,중구,01,0119,서울특별시 중구 수표동 47-1,1522-3232,37.5679,0,1942,20220318,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T57@T64@T65@T69@P80@T09
그랜드센트럴,서울,중구,01,0119,서울특별시 중구 남대문로5가 253,1522-3232,37.5581293,0,1692,20200820,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T56@T57@T64@T65@T69@T73@P80@T09
세종대로,서울,중구,01,0119,서울특별시 중구 태평로1가 62-12 조흥금융박물관,1522-3232,37.5685951382056,0,2044,20221026,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T56@T57@T64@T65@T69
시청역11번출구,서울,중구,01,0119,서울특별시 중구 서소문동 26 경서빌딩,1522-3232,37.56377593074396,0,2455,20250829,T05@T08@T16@T17@@T20@T21@T30@T34@T36@T43@T51@T57@T64@T65@T66@T69@T71@P80
동대문디자인플라자,서울,중구,01,0119,"서울특별시 중구 을지로7가 2-1, B2층 F1호",1522-3232,37.5675,0,2051,20221026,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T57@T64@T65@T69@P80@P90@T09
우리은행본점B1F,서울,중구,01,0119,서울특별시 중구 회현동1가 203 (주)우리은행본점,1522-3232,37.55958972504453,0,2480,20251127,T05@T16@T17@T20@T21@@T34@T36@T51@T56@T57@T64@T66@T69
별다방,서울,중구,01,0119,서울특별시 중구 회현동2가 88 스테이트타워 남산,1522-3232,37.5602013,0,1779,20210326,Z9999@T03@T05@T08@T16@T17@T20@T26@T27@T29@T30@T34@T36@T37@T39@T41@T42@T47@T56@T57@T64@T65@T69@P80@T09
동대문역사문화공원역,서울,중구,01,0119,서울특별시 중구 광희동2가 37,1522-3232,37.5648779123195,0,2446,20250828,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@T43@T51@T56@T57@T65@T66@@T69@T71@P80@P90
포포인츠명동,서울,중구,01,0119,서울특별시 중구 저동2가 89 포포인츠바이쉐라톤서울명동,1522-3232,37.5657211,0,1830,20210708,T30@@T34@T36@@@T51@T57@T65@T66@T69@P80
한국은행교차로,서울,중구,01,0119,서울특별시 중구 남대문로2가 111-1 프리즈마111 1층,1522-3232,37.562263,0,2430,20250626,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@T43@T51@T56@T57@T64@T65@T69@T71@P90
명동남산,서울,중구,01,0119,서울특별시 중구 남산동3가 13-31 경양빌딩,1522-3232,37.560809,0,1720,20201015,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@@T56@T57@T64@T65@T69@P80@P90
명동메트로,서울,중구,01,0119,서울특별시 중구 을지로2가 199-33 메트로호텔,1522-3232,37.565118,0,777,20140520,Z9999@T05@T08@T16@T17@T20@T30@@T36@@@T57@T64@T65@T69@P80
명일역,서울,강동구,01,0120,서울특별시 강동구 명일동 312-28,1522-3232,37.55255451856903,0,1445,20181213,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@T43@@T56@T57@T64@T65@T69@T71@P80@P90
강동구청DT,서울,강동구,01,0120,서울특별시 강동구 성내동 550,1522-3232,37.52938776679806,0,1506,20190613,Z9999@T01@T08@T16@T17@T20@T30@@@T36@T56@T57@T65@T69@P80@P90@T09
강동암사DT,서울,강동구,01,0120,서울특별시 강동구 암사동 441-12,1522-3232,37.555073228709134,0,1474,20190228,Z9999@T01@T08@T16@T17@T20@T30@@T36@T43@@T56@T57@T65@T69@T71@P90@T09
굽은다리역,서울,강동구,01,0120,서울특별시 강동구 명일동 353-2 원일타워,1522-3232,37.54526203653031,0,1645,20200522,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T36@T43@@T56@T57@T64@T65@T69@T71@P80@P90
강동역,서울,강동구,01,0120,서울특별시 강동구 천호동 447-17 강동 헤르셔,1522-3232,37.536047,0,1102,20160825,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T56@T57@T64@T65@T69@P80@P90
둔촌동,서울,강동구,01,0120,서울특별시 강동구 성내동 441-2 평원빌딩,1522-3232,37.52264171306811,0,1046,20160322,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T51@@T56@T57@T65@T69@T71@P90
천호이마트,서울,강동구,01,0120,서울특별시 강동구 천호동 455-4 이마트별관,1522-3232,37.538984278389535,0,743,20140228,Z9999@@T05@T08@T16@T17@T20@T30@T34@@T36@T43@@T56@T57@T65@T69@T71@P80@P90@T09
길동역,서울,강동구,01,0120,서울특별시 강동구 길동 378-3,1522-3232,37.53870166831661,0,789,20140613,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T36@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
상일동,서울,강동구,01,0120,"서울특별시 강동구 상일동 501, 1~2층",1522-3232,37.550948358388766,0,677,20131023,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T43@T51@@T56@T57@T64@T65@T69@T71@P90@T09
명일이마트,서울,강동구,01,0120,서울특별시 강동구 명일동 47-7 명일이마트별관주차장,1522-3232,37.55417877236837,0,766,20140424,Z9999@@T05@T08@T16@T17@T20@T30@T34@T36@@@T43@@T56@T57@T64@T65@T69@T71@P70@P80@P90@T09
상일동역,서울,강동구,01,0120,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,1522-3232,37.55756654027894,0,1754,20210115,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T56@T57@T64@T65@T69@T71@P80@P90
천호사거리,서울,강동구,01,0120,서울특별시 강동구 천호동 431-4 예경빌딩,1522-3232,37.539702,0,1682,20200730,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T43@T56@T57@T64@T65@T69@T71@P80@P90
강동그란츠,서울,강동구,01,0120,"서울특별시 강동구 성내동 15 근생 1-6, 1-7",1522-3232,37.536825,0,2466,20250919,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T65@@@T69@T71@@P70@P80
강일역,서울,강동구,01,0120,"서울특별시 강동구 강일동 723, 1층",1522-3232,37.55747468801038,0,2015,20220802,T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
올림픽공원북2문,서울,강동구,01,0120,서울특별시 강동구 성내동 448-8 다성빌딩 1층,1522-3232,37.5241832,0,1843,20210805,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@@T51@T56@T57@T64@T65@T69
둔촌포레온스테이션5,서울,강동구,01,0120,"서울특별시 강동구 둔촌동 170-1 포레온스테이션5 1063, 1064",1522-3232,37.52670891095929,0,2467,20250926,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T64@T65@T71@T74
둔촌포레온9,서울,강동구,01,0120,서울특별시 강동구 둔촌동 174-1 올림픽파크포레온,1522-3232,37.5200613967404,0,2576,20260531,Z9999@T05@T08@T16@T17@T20@T21@T27@T30@T34@T43@T56@T57@T64@T65@T66@T69@T71
암사역,서울,강동구,01,0120,서울특별시 강동구 암사동 501 암사역,1522-3232,37.55128201526835,0,2358,20241220,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@@T56@T57@T63@T64@T65@T69@T71@P80@P90@T09
이케아강동,서울,강동구,01,0120,서울특별시 강동구 고덕동 353-23,1522-3232,37.5662615261099,0,2392,20250417,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T63@T64@T65@T69@T71@T09
강동강일,서울,강동구,01,0120,서울특별시 강동구 강일동 75-12 경서프라자,1522-3232,37.57219483916046,0,2307,20240822,T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@@T64@T65@T69@T71@T09
천호대로길동,서울,강동구,01,0120,서울특별시 강동구 길동 457-4 서울특별시 강동구 천호대로 1131 (길동),1522-3232,37.534651,0,1700,20201008,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@@T56@T57@T64@T65@T69@P90
구로디지털타워,서울,구로구,01,0121,서울특별시 구로구 구로동 222-7 코오롱디지털타워빌란트 101호,1522-3232,37.483472189,0,1182,20170308,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T57@T64@T65@T69@P80@P90@T09
오류동역,서울,구로구,01,0121,서울특별시 구로구 오류동 55-50,1522-3232,37.4962155,0,787,20140610,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@T43@T51@@T56@T57@T65@T69@T71@P80@P90
구로디지털로,서울,구로구,01,0121,서울특별시 구로구 구로동 191-7번지 에이스테크노타워8차 1층,1522-3232,37.485699173,0,657,20130827,Z9999@T05@T08@T16@T17@T20@T21@T30@@@T43@T51@@T56@T57@T64@T65@T69@T71@P80@P90@T09
구로에이스,서울,구로구,01,0121,서울특별시 구로구 구로동 212-1 에이스트윈타워1 103호,1522-3232,37.484233766,0,28,20060516,Z9999@T05@T08@T16@T17@T20@T21@T30@@T36@T43@@T57@T64@T65@T69@T71@P80@P90@T09
구로하이엔드,서울,구로구,01,0121,서울특별시 구로구 구로동 235-2 에이스하이엔드타워 103호,1522-3232,37.481618,0,333,20100819,T05@T08@T16@T17@T20@T21@T30@T34@@T36@T51@T57@T64@T65@T69@P90@T09
포포인츠구로,서울,구로구,01,0121,서울특별시 구로구 구로동 1128-1 포포인츠바이쉐라톤 구로 1층,1522-3232,37.4831293,0,568,20121126,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@T36@T43@T57@T64@T65@T69@T71@P80@P90
신도림센터포인트,서울,구로구,01,0121,"서울특별시 구로구 구로동 3-25 신도림테크노마트웨스트 지하1층 오01호, 오02호",1522-3232,37.5077416944406,0,2433,20250820,Z9999@T05@T08@T16@T17@T20@T30@T34@T36@T51@T56@T57@@T64@T65@T69@P80@T09
구로고척,서울,구로구,01,0121,서울특별시 구로구 고척동 72-59 외 6필지,1522-3232,37.49706,0,1868,20210909,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T51@T56@T57@T65@T69@P70@P90@T09
구로NC,서울,구로구,01,0121,서울특별시 구로구 구로동 573 구로NC,1522-3232,37.501219,0,1690,20200907,Z9999@T05@T08@T16@T17@T20@T30@T34@@@T43@@T56@T57@T64@T65@T69@T71@P40@P80@P90@T09
구로오류DT,서울,구로구,01,0121,서울특별시 구로구 오류동 271,1522-3232,37.4881292318832,0,2036,20221007,Z9999@T01@T05@T08@T16@T17@T20@T30@T34@T36@@T51@T56@T57@T65@T69@P90@T09
구로구청,서울,구로구,01,0121,"서울특별시 구로구 구로동 81-1, 81-2,81-,3 스페스큐브, B101호",1522-3232,37.49395067031256,0,1996,20220630,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@@T43@T51@@T56@T57@T65@T69@T71@P70@P90
고척아이파크,서울,구로구,01,0121,"서울특별시 구로구 고척동 100-7 고척아이파크, 1층 D-101호",1522-3232,37.49930562934076,0,2081,20230119,Z9999@T05@T08@T16@T17@T20@T30@T34@@T43@T51@@T56@T57@T64@T65@T69@T71@P40@P90@T09
신도림힐스테이트,서울,구로구,01,0121,서울특별시 구로구 신도림동 433-24 힐스테이트 신도림역 센트럴,1522-3232,37.506860026202624,0,2290,20240627,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@T36@T43@T51@T56@T57@T65@T69@T71@T09
답십리역,서울,동대문구,01,0122,서울특별시 동대문구 답십리동 497-67,1522-3232,37.568466,0,1203,20170411,Z9999@T05@T08@T16@T17@T20@T21@T30@T34@@@@T43@@T56@T57@T64@T65@T69@T71@P80@P90
